Time(s),Ch1(V),Ch2(A)
3.120000000000000551e-02,-1.740782999999999747e+00,-2.116245999999999849e+00
3.140000000000001124e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
3.160000000000001696e-02,-1.809048999999999907e+00,-2.252777999999999725e+00
3.180000000000002269e-02,-1.911447999999999814e+00,-2.355176999999999854e+00
3.200000000000000067e-02,-1.911447999999999814e+00,-2.355176999999999854e+00
3.220000000000000639e-02,-2.013846999999999721e+00,-2.457575999999999539e+00
3.240000000000001212e-02,-2.013846999999999721e+00,-2.423442999999999792e+00
3.260000000000001785e-02,-2.116245999999999849e+00,-2.525841999999999921e+00
3.280000000000002358e-02,-2.116245999999999849e+00,-2.559974999999999667e+00
3.300000000000000155e-02,-2.184511999999999787e+00,-2.628240999999999605e+00
3.320000000000000728e-02,-2.218644999999999978e+00,-2.662373999999999796e+00
3.340000000000001301e-02,-2.286910999999999916e+00,-2.730639999999999734e+00
3.360000000000001874e-02,-2.286910999999999916e+00,-2.730639999999999734e+00
3.380000000000002447e-02,-2.389309999999999601e+00,-2.867171999999999610e+00
3.400000000000000244e-02,-2.389309999999999601e+00,-2.833038999999999863e+00
3.420000000000000817e-02,-2.491708999999999730e+00,-2.935437999999999548e+00
3.440000000000001390e-02,-2.491708999999999730e+00,-2.935437999999999548e+00
3.460000000000001963e-02,-2.594107999999999858e+00,-3.037836999999999676e+00
3.479999999999999760e-02,-2.559974999999999667e+00,-3.003703999999999930e+00
3.500000000000000333e-02,-2.457575999999999539e+00,-2.901304999999999801e+00
3.520000000000000906e-02,-2.423442999999999792e+00,-2.901304999999999801e+00
3.540000000000001479e-02,-2.355176999999999854e+00,-2.798905999999999672e+00
3.560000000000002052e-02,-2.321043999999999663e+00,-2.764772999999999925e+00
3.579999999999999849e-02,-2.218644999999999978e+00,-2.662373999999999796e+00
3.600000000000000422e-02,-2.218644999999999978e+00,-2.662373999999999796e+00
3.620000000000000995e-02,-2.116245999999999849e+00,-2.559974999999999667e+00
3.640000000000001568e-02,-2.116245999999999849e+00,-2.559974999999999667e+00
3.660000000000002141e-02,-2.013846999999999721e+00,-2.423442999999999792e+00
3.679999999999999938e-02,-2.013846999999999721e+00,-2.423442999999999792e+00
3.700000000000000511e-02,-1.911447999999999814e+00,-2.321043999999999663e+00
3.720000000000001084e-02,-1.911447999999999814e+00,-2.321043999999999663e+00
3.740000000000001656e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
3.760000000000002229e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
3.780000000000000027e-02,-1.740782999999999747e+00,-2.116245999999999849e+00
3.800000000000000600e-02,-1.740782999999999747e+00,-2.116245999999999849e+00
3.820000000000001172e-02,-1.672516999999999809e+00,-2.013846999999999721e+00
3.840000000000001745e-02,-1.638383999999999840e+00,-1.979713999999999752e+00
3.860000000000002318e-02,-1.570117999999999903e+00,-1.911447999999999814e+00
3.880000000000000115e-02,-1.535984999999999934e+00,-1.911447999999999814e+00
3.900000000000000688e-02,-1.433585999999999805e+00,-1.774915999999999716e+00
3.920000000000001261e-02,-1.433585999999999805e+00,-1.774915999999999716e+00
3.940000000000001834e-02,-1.331186999999999898e+00,-1.672516999999999809e+00
3.960000000000002407e-02,-1.331186999999999898e+00,-1.672516999999999809e+00
3.980000000000000204e-02,-1.228787999999999769e+00,-1.570117999999999903e+00
4.000000000000000777e-02,-1.228787999999999769e+00,-1.570117999999999903e+00
4.020000000000001350e-02,-1.092255999999999894e+00,-1.467718999999999774e+00
4.040000000000001923e-02,-1.092255999999999894e+00,-1.467718999999999774e+00
4.059999999999999720e-02,-9.898569999999998759e-01,-1.365319999999999867e+00
4.080000000000000293e-02,-9.898569999999998759e-01,-1.365319999999999867e+00
4.100000000000000866e-02,-8.874579999999998581e-01,-1.262920999999999960e+00
4.120000000000001439e-02,-8.874579999999998581e-01,-1.262920999999999960e+00
4.140000000000002012e-02,-8.191919999999999202e-01,-1.126388999999999863e+00
4.159999999999999809e-02,-8.533249999999998892e-01,-1.160521999999999831e+00
4.180000000000000382e-02,-8.191919999999999202e-01,-1.058122999999999925e+00
4.200000000000000955e-02,-8.533249999999998892e-01,-1.058122999999999925e+00
4.220000000000001528e-02,-8.191919999999999202e-01,-9.557239999999999069e-01
4.240000000000002101e-02,-8.191919999999999202e-01,-9.557239999999999069e-01
4.259999999999999898e-02,-7.509259999999999824e-01,-8.533249999999998892e-01
4.280000000000000471e-02,-7.167929999999999024e-01,-8.533249999999998892e-01
4.300000000000001044e-02,-6.143939999999998847e-01,-7.509259999999999824e-01
4.320000000000001616e-02,-6.143939999999998847e-01,-7.509259999999999824e-01
4.340000000000002189e-02,-5.119949999999999779e-01,-6.485269999999999646e-01
4.359999999999999987e-02,-4.778619999999999535e-01,-6.485269999999999646e-01
4.380000000000000560e-02,-3.754629999999999912e-01,-5.461279999999999468e-01
4.400000000000001132e-02,-3.754629999999999912e-01,-5.461279999999999468e-01
4.420000000000001705e-02,-2.730639999999999734e-01,-4.437289999999999290e-01
4.440000000000002278e-02,-2.730639999999999734e-01,-4.437289999999999290e-01
4.460000000000000075e-02,-1.365319999999999867e-01,-3.413299999999999668e-01
4.480000000000000648e-02,-1.365319999999999867e-01,-3.413299999999999668e-01
4.500000000000001221e-02,-6.826599999999999335e-02,-2.389309999999999767e-01
4.520000000000001794e-02,-3.413299999999999668e-02,-2.389309999999999767e-01
4.540000000000002367e-02,6.826599999999999335e-02,-1.365319999999999867e-01
4.560000000000000164e-02,3.413299999999999668e-02,-1.365319999999999867e-01
4.580000000000000737e-02,6.826599999999999335e-02,-3.413299999999999668e-02
4.600000000000001310e-02,6.826599999999999335e-02,-3.413299999999999668e-02
4.620000000000001883e-02,6.826599999999999335e-02,6.826599999999999335e-02
4.640000000000002456e-02,6.826599999999999335e-02,6.826599999999999335e-02
4.660000000000000253e-02,1.365319999999999867e-01,1.706649999999999834e-01
4.680000000000000826e-02,1.365319999999999867e-01,1.706649999999999834e-01
4.700000000000001399e-02,2.389309999999999767e-01,2.730639999999999734e-01
4.720000000000001972e-02,2.389309999999999767e-01,2.730639999999999734e-01
4.739999999999999769e-02,3.413299999999999668e-01,3.754629999999999912e-01
4.760000000000000342e-02,3.413299999999999668e-01,3.754629999999999912e-01
4.780000000000000915e-02,4.778619999999999535e-01,4.778619999999999535e-01
4.800000000000001488e-02,4.778619999999999535e-01,4.778619999999999535e-01
4.820000000000002061e-02,5.802609999999999157e-01,5.802609999999999157e-01
4.839999999999999858e-02,5.802609999999999157e-01,5.802609999999999157e-01
4.860000000000000431e-02,6.826599999999999335e-01,6.826599999999999335e-01
4.880000000000001004e-02,6.826599999999999335e-01,6.826599999999999335e-01
4.900000000000001577e-02,7.850589999999999513e-01,7.850589999999999513e-01
4.920000000000002149e-02,8.191919999999999202e-01,7.850589999999999513e-01
4.939999999999999947e-02,9.215909999999999380e-01,8.874579999999998581e-01
4.960000000000000520e-02,9.215909999999999380e-01,8.874579999999998581e-01
4.980000000000001092e-02,9.557239999999999069e-01,9.898569999999998759e-01
5.000000000000001665e-02,9.557239999999999069e-01,9.898569999999998759e-01
5.020000000000002238e-02,9.898569999999998759e-01,1.092255999999999894e+00
5.040000000000000036e-02,9.557239999999999069e-01,1.092255999999999894e+00
5.060000000000000608e-02,9.898569999999998759e-01,1.194654999999999800e+00
5.080000000000001181e-02,1.023989999999999956e+00,1.194654999999999800e+00
5.100000000000001754e-02,1.092255999999999894e+00,1.297053999999999929e+00
5.120000000000002327e-02,1.058122999999999925e+00,1.297053999999999929e+00
5.140000000000000124e-02,1.160521999999999831e+00,1.399452999999999836e+00
5.160000000000000697e-02,1.194654999999999800e+00,1.399452999999999836e+00
5.180000000000001270e-02,1.297053999999999929e+00,1.501851999999999965e+00
5.200000000000001843e-02,1.297053999999999929e+00,1.501851999999999965e+00
5.220000000000002416e-02,1.399452999999999836e+00,1.604250999999999872e+00
5.240000000000000213e-02,1.399452999999999836e+00,1.604250999999999872e+00
5.260000000000000786e-02,1.501851999999999965e+00,1.706649999999999778e+00
5.280000000000001359e-02,1.501851999999999965e+00,1.706649999999999778e+00
5.300000000000001932e-02,1.604250999999999872e+00,1.809048999999999907e+00
5.320000000000002505e-02,1.604250999999999872e+00,1.809048999999999907e+00
5.340000000000000302e-02,1.706649999999999778e+00,1.911447999999999814e+00
5.360000000000000875e-02,1.706649999999999778e+00,1.911447999999999814e+00
5.380000000000001448e-02,1.809048999999999907e+00,2.013846999999999721e+00
5.400000000000002021e-02,1.809048999999999907e+00,2.013846999999999721e+00
5.419999999999999818e-02,1.911447999999999814e+00,2.116245999999999849e+00
5.440000000000000391e-02,1.877314999999999845e+00,2.116245999999999849e+00
5.460000000000000964e-02,1.945580999999999783e+00,2.218644999999999978e+00
5.480000000000001537e-02,1.945580999999999783e+00,2.218644999999999978e+00
5.500000000000002109e-02,2.047979999999999912e+00,2.286910999999999916e+00
5.519999999999999907e-02,2.047979999999999912e+00,2.321043999999999663e+00
5.540000000000000480e-02,2.116245999999999849e+00,2.389309999999999601e+00
5.560000000000001052e-02,2.150378999999999596e+00,2.389309999999999601e+00
5.580000000000001625e-02,2.218644999999999978e+00,2.525841999999999921e+00
5.600000000000002198e-02,2.218644999999999978e+00,2.491708999999999730e+00
5.619999999999999996e-02,2.321043999999999663e+00,2.628240999999999605e+00
5.640000000000000568e-02,2.321043999999999663e+00,2.628240999999999605e+00
5.660000000000001141e-02,2.423442999999999792e+00,2.696506999999999543e+00
5.680000000000001714e-02,2.423442999999999792e+00,2.696506999999999543e+00
5.700000000000002287e-02,2.525841999999999921e+00,2.798905999999999672e+00
5.720000000000000084e-02,2.525841999999999921e+00,2.798905999999999672e+00
5.740000000000000657e-02,2.594107999999999858e+00,2.867171999999999610e+00
5.760000000000001230e-02,2.559974999999999667e+00,2.867171999999999610e+00
5.780000000000001803e-02,2.457575999999999539e+00,2.764772999999999925e+00
5.800000000000002376e-02,2.457575999999999539e+00,2.764772999999999925e+00
5.820000000000000173e-02,2.321043999999999663e+00,2.628240999999999605e+00
5.840000000000000746e-02,2.355176999999999854e+00,2.628240999999999605e+00
5.860000000000001319e-02,2.218644999999999978e+00,2.491708999999999730e+00
5.880000000000001892e-02,2.218644999999999978e+00,2.491708999999999730e+00
5.900000000000002465e-02,2.116245999999999849e+00,2.389309999999999601e+00
5.920000000000000262e-02,2.116245999999999849e+00,2.389309999999999601e+00
5.940000000000000835e-02,2.013846999999999721e+00,2.252777999999999725e+00
5.960000000000001408e-02,2.013846999999999721e+00,2.286910999999999916e+00
5.980000000000001981e-02,1.911447999999999814e+00,2.150378999999999596e+00
6.000000000000002554e-02,1.911447999999999814e+00,2.150378999999999596e+00
6.020000000000000351e-02,1.843181999999999876e+00,2.047979999999999912e+00
6.040000000000000924e-02,1.877314999999999845e+00,2.047979999999999912e+00
6.060000000000001497e-02,1.740782999999999747e+00,1.911447999999999814e+00
6.080000000000002069e-02,1.740782999999999747e+00,1.945580999999999783e+00
6.099999999999999867e-02,1.638383999999999840e+00,1.809048999999999907e+00
6.120000000000000440e-02,1.638383999999999840e+00,1.843181999999999876e+00
6.140000000000001013e-02,1.535984999999999934e+00,1.706649999999999778e+00
6.160000000000001585e-02,1.535984999999999934e+00,1.706649999999999778e+00
6.180000000000002158e-02,1.433585999999999805e+00,1.604250999999999872e+00
6.199999999999999956e-02,1.399452999999999836e+00,1.604250999999999872e+00
6.220000000000000528e-02,1.297053999999999929e+00,1.501851999999999965e+00
6.240000000000001101e-02,1.297053999999999929e+00,1.501851999999999965e+00
6.260000000000001674e-02,1.194654999999999800e+00,1.399452999999999836e+00
6.280000000000002247e-02,1.194654999999999800e+00,1.399452999999999836e+00
6.300000000000000044e-02,1.058122999999999925e+00,1.297053999999999929e+00
6.320000000000000617e-02,1.058122999999999925e+00,1.297053999999999929e+00
6.340000000000001190e-02,9.898569999999998759e-01,1.160521999999999831e+00
6.360000000000001763e-02,9.898569999999998759e-01,1.194654999999999800e+00
6.380000000000002336e-02,9.557239999999999069e-01,1.058122999999999925e+00
6.400000000000000133e-02,9.898569999999998759e-01,1.058122999999999925e+00
6.420000000000000706e-02,9.557239999999999069e-01,9.557239999999999069e-01
6.440000000000001279e-02,9.557239999999999069e-01,9.557239999999999069e-01
6.460000000000001852e-02,8.874579999999998581e-01,8.533249999999998892e-01
6.480000000000002425e-02,8.874579999999998581e-01,8.533249999999998892e-01
6.500000000000000222e-02,7.850589999999999513e-01,7.509259999999999824e-01
6.520000000000000795e-02,7.850589999999999513e-01,7.850589999999999513e-01
6.540000000000001368e-02,6.826599999999999335e-01,6.485269999999999646e-01
6.560000000000001941e-02,6.485269999999999646e-01,6.485269999999999646e-01
6.580000000000002514e-02,5.461279999999999468e-01,5.461279999999999468e-01
6.600000000000000311e-02,5.461279999999999468e-01,5.461279999999999468e-01
6.620000000000000884e-02,4.095959999999999601e-01,4.437289999999999290e-01
6.640000000000001457e-02,4.095959999999999601e-01,4.437289999999999290e-01
6.660000000000002029e-02,3.071969999999999423e-01,3.413299999999999668e-01
6.680000000000002602e-02,3.071969999999999423e-01,3.413299999999999668e-01
6.700000000000000400e-02,2.047979999999999801e-01,2.389309999999999767e-01
6.720000000000000973e-02,2.047979999999999801e-01,2.389309999999999767e-01
6.740000000000001545e-02,1.023989999999999900e-01,1.365319999999999867e-01
6.760000000000002118e-02,1.023989999999999900e-01,1.365319999999999867e-01
6.779999999999999916e-02,6.826599999999999335e-02,3.413299999999999668e-02
6.800000000000000488e-02,6.826599999999999335e-02,3.413299999999999668e-02
6.820000000000001061e-02,3.413299999999999668e-02,-6.826599999999999335e-02
6.840000000000001634e-02,6.826599999999999335e-02,-6.826599999999999335e-02
6.860000000000002207e-02,0.000000000000000000e+00,-1.706649999999999834e-01
6.880000000000000004e-02,0.000000000000000000e+00,-1.706649999999999834e-01
6.900000000000000577e-02,-1.023989999999999900e-01,-2.730639999999999734e-01
6.920000000000001150e-02,-1.023989999999999900e-01,-2.730639999999999734e-01
6.940000000000001723e-02,-2.047979999999999801e-01,-3.754629999999999912e-01
6.960000000000002296e-02,-2.047979999999999801e-01,-3.754629999999999912e-01
6.980000000000000093e-02,-3.071969999999999423e-01,-4.778619999999999535e-01
7.000000000000000666e-02,-3.071969999999999423e-01,-4.778619999999999535e-01
7.020000000000001239e-02,-4.437289999999999290e-01,-5.802609999999999157e-01
7.040000000000001812e-02,-4.437289999999999290e-01,-5.802609999999999157e-01
7.060000000000002385e-02,-5.802609999999999157e-01,-6.826599999999999335e-01
7.080000000000000182e-02,-5.461279999999999468e-01,-6.826599999999999335e-01
7.100000000000000755e-02,-6.826599999999999335e-01,-7.850589999999999513e-01
7.120000000000001328e-02,-6.826599999999999335e-01,-7.850589999999999513e-01
7.140000000000001901e-02,-7.850589999999999513e-01,-8.874579999999998581e-01
7.160000000000002474e-02,-7.850589999999999513e-01,-8.874579999999998581e-01
7.180000000000000271e-02,-8.533249999999998892e-01,-9.898569999999998759e-01
7.200000000000000844e-02,-8.191919999999999202e-01,-9.898569999999998759e-01
7.220000000000001417e-02,-8.533249999999998892e-01,-1.092255999999999894e+00
7.240000000000001990e-02,-8.191919999999999202e-01,-1.092255999999999894e+00
7.260000000000002562e-02,-8.874579999999998581e-01,-1.194654999999999800e+00
7.280000000000000360e-02,-8.874579999999998581e-01,-1.194654999999999800e+00
7.300000000000000933e-02,-9.215909999999999380e-01,-1.297053999999999929e+00
7.320000000000001505e-02,-9.215909999999999380e-01,-1.297053999999999929e+00
7.340000000000002078e-02,-1.023989999999999956e+00,-1.399452999999999836e+00
7.359999999999999876e-02,-1.023989999999999956e+00,-1.399452999999999836e+00
7.380000000000000449e-02,-1.126388999999999863e+00,-1.501851999999999965e+00
7.400000000000001021e-02,-1.126388999999999863e+00,-1.501851999999999965e+00
7.420000000000001594e-02,-1.262920999999999960e+00,-1.604250999999999872e+00
7.440000000000002167e-02,-1.228787999999999769e+00,-1.570117999999999903e+00
7.459999999999999964e-02,-1.365319999999999867e+00,-1.706649999999999778e+00
7.480000000000000537e-02,-1.365319999999999867e+00,-1.706649999999999778e+00
7.500000000000001110e-02,-1.467718999999999774e+00,-1.809048999999999907e+00
7.520000000000001683e-02,-1.467718999999999774e+00,-1.809048999999999907e+00
7.540000000000002256e-02,-1.570117999999999903e+00,-1.877314999999999845e+00
7.560000000000000053e-02,-1.570117999999999903e+00,-1.911447999999999814e+00
7.580000000000000626e-02,-1.638383999999999840e+00,-2.013846999999999721e+00
7.600000000000001199e-02,-1.638383999999999840e+00,-2.013846999999999721e+00
7.620000000000001772e-02,-1.740782999999999747e+00,-2.082112999999999658e+00
7.640000000000002345e-02,-1.740782999999999747e+00,-2.116245999999999849e+00
7.660000000000000142e-02,-1.774915999999999716e+00,-2.218644999999999978e+00
7.680000000000000715e-02,-1.774915999999999716e+00,-2.184511999999999787e+00
7.700000000000001288e-02,-1.877314999999999845e+00,-2.286910999999999916e+00
7.720000000000001861e-02,-1.843181999999999876e+00,-2.286910999999999916e+00
7.740000000000002434e-02,-1.979713999999999752e+00,-2.423442999999999792e+00
7.760000000000000231e-02,-1.979713999999999752e+00,-2.389309999999999601e+00
7.780000000000000804e-02,-2.047979999999999912e+00,-2.491708999999999730e+00
7.800000000000001377e-02,-2.047979999999999912e+00,-2.525841999999999921e+00
7.820000000000001950e-02,-2.150378999999999596e+00,-2.594107999999999858e+00
7.840000000000002522e-02,-2.150378999999999596e+00,-2.594107999999999858e+00
7.860000000000000320e-02,-2.252777999999999725e+00,-2.696506999999999543e+00
7.880000000000000893e-02,-2.252777999999999725e+00,-2.696506999999999543e+00
7.900000000000001465e-02,-2.355176999999999854e+00,-2.798905999999999672e+00
7.920000000000002038e-02,-2.355176999999999854e+00,-2.798905999999999672e+00
7.940000000000002611e-02,-2.423442999999999792e+00,-2.901304999999999801e+00
7.960000000000000409e-02,-2.457575999999999539e+00,-2.901304999999999801e+00
7.980000000000000981e-02,-2.525841999999999921e+00,-3.003703999999999930e+00
8.000000000000001554e-02,-2.594107999999999858e+00,-3.037836999999999676e+00
8.020000000000002127e-02,-2.491708999999999730e+00,-2.935437999999999548e+00
8.039999999999999925e-02,-2.491708999999999730e+00,-2.935437999999999548e+00
8.060000000000000497e-02,-2.355176999999999854e+00,-2.833038999999999863e+00
8.080000000000001070e-02,-2.389309999999999601e+00,-2.833038999999999863e+00
8.100000000000001643e-02,-2.286910999999999916e+00,-2.730639999999999734e+00
8.120000000000002216e-02,-2.252777999999999725e+00,-2.696506999999999543e+00
8.140000000000000013e-02,-2.150378999999999596e+00,-2.594107999999999858e+00
8.160000000000000586e-02,-2.150378999999999596e+00,-2.594107999999999858e+00
8.180000000000001159e-02,-2.047979999999999912e+00,-2.491708999999999730e+00
8.200000000000001732e-02,-2.047979999999999912e+00,-2.491708999999999730e+00
8.220000000000002305e-02,-1.945580999999999783e+00,-2.389309999999999601e+00
8.240000000000000102e-02,-1.945580999999999783e+00,-2.389309999999999601e+00
8.260000000000000675e-02,-1.843181999999999876e+00,-2.252777999999999725e+00
8.280000000000001248e-02,-1.843181999999999876e+00,-2.252777999999999725e+00
8.300000000000001821e-02,-1.740782999999999747e+00,-2.150378999999999596e+00
8.320000000000002394e-02,-1.774915999999999716e+00,-2.150378999999999596e+00
8.340000000000000191e-02,-1.706649999999999778e+00,-2.047979999999999912e+00
8.360000000000000764e-02,-1.706649999999999778e+00,-2.047979999999999912e+00
8.380000000000001337e-02,-1.604250999999999872e+00,-1.945580999999999783e+00
8.400000000000001910e-02,-1.604250999999999872e+00,-1.911447999999999814e+00
8.420000000000002482e-02,-1.467718999999999774e+00,-1.809048999999999907e+00
8.440000000000000280e-02,-1.501851999999999965e+00,-1.843181999999999876e+00
8.460000000000000853e-02,-1.365319999999999867e+00,-1.706649999999999778e+00
8.480000000000001426e-02,-1.365319999999999867e+00,-1.706649999999999778e+00
8.500000000000001998e-02,-1.262920999999999960e+00,-1.604250999999999872e+00
8.520000000000002571e-02,-1.262920999999999960e+00,-1.638383999999999840e+00
8.540000000000000369e-02,-1.160521999999999831e+00,-1.501851999999999965e+00
8.560000000000000941e-02,-1.160521999999999831e+00,-1.501851999999999965e+00
8.580000000000001514e-02,-1.058122999999999925e+00,-1.399452999999999836e+00
8.600000000000002087e-02,-1.058122999999999925e+00,-1.399452999999999836e+00
8.620000000000002660e-02,-9.215909999999999380e-01,-1.297053999999999929e+00
8.640000000000000457e-02,-9.215909999999999380e-01,-1.297053999999999929e+00
8.660000000000001030e-02,-8.533249999999998892e-01,-1.194654999999999800e+00
8.680000000000001603e-02,-8.533249999999998892e-01,-1.194654999999999800e+00
8.700000000000002176e-02,-8.191919999999999202e-01,-1.092255999999999894e+00
8.719999999999999973e-02,-8.533249999999998892e-01,-1.092255999999999894e+00
8.740000000000000546e-02,-8.191919999999999202e-01,-9.898569999999998759e-01
8.760000000000001119e-02,-8.533249999999998892e-01,-9.898569999999998759e-01
8.780000000000001692e-02,-7.850589999999999513e-01,-8.874579999999998581e-01
8.800000000000002265e-02,-7.850589999999999513e-01,-8.874579999999998581e-01
8.820000000000000062e-02,-6.485269999999999646e-01,-7.850589999999999513e-01
8.840000000000000635e-02,-6.826599999999999335e-01,-7.850589999999999513e-01
8.860000000000001208e-02,-5.461279999999999468e-01,-6.826599999999999335e-01
8.880000000000001781e-02,-5.461279999999999468e-01,-6.826599999999999335e-01
8.900000000000002354e-02,-4.437289999999999290e-01,-5.802609999999999157e-01
8.920000000000000151e-02,-4.437289999999999290e-01,-5.802609999999999157e-01
8.940000000000000724e-02,-3.071969999999999423e-01,-4.778619999999999535e-01
8.960000000000001297e-02,-3.071969999999999423e-01,-4.778619999999999535e-01
8.980000000000001870e-02,-2.047979999999999801e-01,-3.754629999999999912e-01
9.000000000000002442e-02,-2.047979999999999801e-01,-3.754629999999999912e-01
9.020000000000000240e-02,-1.023989999999999900e-01,-2.730639999999999734e-01
9.040000000000000813e-02,-1.023989999999999900e-01,-2.730639999999999734e-01
9.060000000000001386e-02,0.000000000000000000e+00,-1.706649999999999834e-01
9.080000000000001958e-02,0.000000000000000000e+00,-1.706649999999999834e-01
9.100000000000002531e-02,6.826599999999999335e-02,-6.826599999999999335e-02
9.120000000000000329e-02,3.413299999999999668e-02,-6.826599999999999335e-02
9.140000000000000902e-02,6.826599999999999335e-02,3.413299999999999668e-02
9.160000000000001474e-02,6.826599999999999335e-02,3.413299999999999668e-02
9.180000000000002047e-02,1.023989999999999900e-01,1.365319999999999867e-01
9.200000000000002620e-02,1.023989999999999900e-01,1.365319999999999867e-01
9.220000000000000417e-02,2.047979999999999801e-01,2.389309999999999767e-01
9.240000000000000990e-02,2.047979999999999801e-01,2.389309999999999767e-01
9.260000000000001563e-02,3.071969999999999423e-01,3.413299999999999668e-01
9.280000000000002136e-02,3.071969999999999423e-01,3.413299999999999668e-01
9.300000000000002709e-02,4.095959999999999601e-01,4.437289999999999290e-01
9.320000000000000506e-02,4.095959999999999601e-01,4.437289999999999290e-01
9.340000000000001079e-02,5.461279999999999468e-01,5.461279999999999468e-01
9.360000000000001652e-02,5.461279999999999468e-01,5.461279999999999468e-01
9.380000000000002225e-02,6.826599999999999335e-01,6.485269999999999646e-01
9.400000000000000022e-02,6.485269999999999646e-01,6.485269999999999646e-01
9.420000000000000595e-02,7.509259999999999824e-01,7.509259999999999824e-01
9.440000000000001168e-02,7.850589999999999513e-01,7.509259999999999824e-01
9.460000000000001741e-02,8.533249999999998892e-01,8.191919999999999202e-01
9.480000000000002314e-02,8.533249999999998892e-01,8.533249999999998892e-01
9.500000000000000111e-02,9.557239999999999069e-01,9.557239999999999069e-01
9.520000000000000684e-02,9.215909999999999380e-01,9.557239999999999069e-01
9.540000000000001257e-02,9.898569999999998759e-01,1.058122999999999925e+00
9.560000000000001830e-02,9.557239999999999069e-01,1.058122999999999925e+00
9.580000000000002403e-02,9.898569999999998759e-01,1.160521999999999831e+00
9.600000000000000200e-02,9.898569999999998759e-01,1.160521999999999831e+00
9.620000000000000773e-02,1.058122999999999925e+00,1.262920999999999960e+00
9.640000000000001346e-02,1.058122999999999925e+00,1.262920999999999960e+00
9.660000000000001918e-02,1.126388999999999863e+00,1.331186999999999898e+00
9.680000000000002491e-02,1.126388999999999863e+00,1.365319999999999867e+00
9.700000000000000289e-02,1.228787999999999769e+00,1.467718999999999774e+00
9.720000000000000862e-02,1.228787999999999769e+00,1.433585999999999805e+00
9.740000000000001434e-02,1.365319999999999867e+00,1.535984999999999934e+00
9.760000000000002007e-02,1.365319999999999867e+00,1.570117999999999903e+00
9.780000000000002580e-02,1.467718999999999774e+00,1.638383999999999840e+00
9.800000000000000377e-02,1.467718999999999774e+00,1.638383999999999840e+00
9.820000000000000950e-02,1.570117999999999903e+00,1.740782999999999747e+00
