Time(s),Ch1(A),Ch2(V)
-2.500000000000000139e-02,-6.690165999999999613e-01,-4.778690000000000021e-02
-2.494999999999999996e-02,-6.621898999999999980e-01,-4.096020000000000216e-02
-2.490000000000000199e-02,-6.690165999999999613e-01,-5.461359999999999826e-02
-2.485000000000000056e-02,-6.621898999999999980e-01,-4.096020000000000216e-02
-2.480000000000000260e-02,-6.621898999999999980e-01,-4.778690000000000021e-02
-2.475000000000000117e-02,-6.553632000000000346e-01,-2.730679999999999913e-02
-2.469999999999999973e-02,-6.553632000000000346e-01,-2.730679999999999913e-02
-2.465000000000000177e-02,-6.485364999999999602e-01,-6.144029999999999631e-02
-2.460000000000000034e-02,-6.553632000000000346e-01,-6.144029999999999631e-02
-2.455000000000000238e-02,-6.485364999999999602e-01,-3.413349999999999718e-02
-2.450000000000000094e-02,-6.485364999999999602e-01,-3.413349999999999718e-02
-2.445000000000000298e-02,-6.485364999999999602e-01,-2.730679999999999913e-02
-2.440000000000000155e-02,-6.485364999999999602e-01,-2.730679999999999913e-02
-2.435000000000000012e-02,-6.417097999999999969e-01,-1.365339999999999956e-02
-2.430000000000000215e-02,-6.417097999999999969e-01,-2.730679999999999913e-02
-2.425000000000000072e-02,-6.348831000000000335e-01,-4.096020000000000216e-02
-2.420000000000000276e-02,-6.348831000000000335e-01,-3.413349999999999718e-02
-2.415000000000000133e-02,-6.280563999999999591e-01,-1.365339999999999956e-02
-2.409999999999999989e-02,-6.280563999999999591e-01,-2.730679999999999913e-02
-2.405000000000000193e-02,-6.348831000000000335e-01,-6.826699999999999782e-03
-2.400000000000000050e-02,-6.280563999999999591e-01,-1.365339999999999956e-02
-2.395000000000000254e-02,-6.212296999999999958e-01,-2.730679999999999913e-02
-2.390000000000000110e-02,-6.280563999999999591e-01,-2.730679999999999913e-02
-2.385000000000000314e-02,-6.212296999999999958e-01,-1.365339999999999956e-02
-2.380000000000000171e-02,-6.212296999999999958e-01,-1.365339999999999956e-02
-2.375000000000000028e-02,-6.144030000000000324e-01,0.000000000000000000e+00
-2.370000000000000231e-02,-6.144030000000000324e-01,-6.826699999999999782e-03
-2.365000000000000088e-02,-6.144030000000000324e-01,-1.365339999999999956e-02
-2.360000000000000292e-02,-6.144030000000000324e-01,-6.826699999999999782e-03
-2.355000000000000149e-02,-6.075762999999999581e-01,6.826699999999999782e-03
-2.350000000000000006e-02,-6.075762999999999581e-01,0.000000000000000000e+00
-2.345000000000000209e-02,-6.007495999999999947e-01,-1.365339999999999956e-02
-2.340000000000000066e-02,-6.075762999999999581e-01,-1.365339999999999956e-02
-2.335000000000000270e-02,-6.007495999999999947e-01,6.826699999999999782e-03
-2.330000000000000127e-02,-6.007495999999999947e-01,0.000000000000000000e+00
-2.324999999999999983e-02,-6.007495999999999947e-01,1.365339999999999956e-02
-2.320000000000000187e-02,-6.007495999999999947e-01,-6.826699999999999782e-03
-2.315000000000000044e-02,-5.939229000000000314e-01,6.826699999999999782e-03
-2.310000000000000248e-02,-5.939229000000000314e-01,0.000000000000000000e+00
-2.305000000000000104e-02,-5.870961999999999570e-01,1.365339999999999956e-02
-2.299999999999999961e-02,-5.939229000000000314e-01,1.365339999999999956e-02
-2.295000000000000165e-02,-5.870961999999999570e-01,0.000000000000000000e+00
-2.290000000000000022e-02,-5.870961999999999570e-01,0.000000000000000000e+00
-2.285000000000000225e-02,-5.802694999999999936e-01,1.365339999999999956e-02
-2.280000000000000082e-02,-5.802694999999999936e-01,6.826699999999999782e-03
-2.274999999999999939e-02,-5.734428000000000303e-01,1.365339999999999956e-02
-2.270000000000000143e-02,-5.802694999999999936e-01,2.730679999999999913e-02
-2.264999999999999999e-02,-5.734428000000000303e-01,6.826699999999999782e-03
-2.260000000000000203e-02,-5.734428000000000303e-01,1.365339999999999956e-02
-2.255000000000000060e-02,-5.666160999999999559e-01,2.730679999999999913e-02
-2.250000000000000264e-02,-5.666160999999999559e-01,1.365339999999999956e-02
-2.245000000000000120e-02,-5.666160999999999559e-01,2.730679999999999913e-02
-2.239999999999999977e-02,-5.666160999999999559e-01,1.365339999999999956e-02
-2.235000000000000181e-02,-5.597893999999999926e-01,3.413349999999999718e-02
-2.230000000000000038e-02,-5.597893999999999926e-01,3.413349999999999718e-02
-2.225000000000000241e-02,-5.529627000000000292e-01,2.048010000000000108e-02
-2.220000000000000098e-02,-5.597893999999999926e-01,2.048010000000000108e-02
-2.215000000000000302e-02,-5.529627000000000292e-01,1.365339999999999956e-02
-2.210000000000000159e-02,-5.461359999999999548e-01,2.048010000000000108e-02
-2.205000000000000016e-02,-5.529627000000000292e-01,3.413349999999999718e-02
-2.200000000000000219e-02,-5.529627000000000292e-01,2.730679999999999913e-02
-2.195000000000000076e-02,-5.461359999999999548e-01,4.096020000000000216e-02
-2.190000000000000280e-02,-5.461359999999999548e-01,3.413349999999999718e-02
-2.185000000000000137e-02,-5.393092999999999915e-01,4.096020000000000216e-02
-2.179999999999999993e-02,-5.461359999999999548e-01,3.413349999999999718e-02
-2.175000000000000197e-02,-5.324826000000000281e-01,4.778690000000000021e-02
-2.170000000000000054e-02,-5.393092999999999915e-01,5.461359999999999826e-02
-2.165000000000000258e-02,-5.324826000000000281e-01,4.096020000000000216e-02
-2.160000000000000114e-02,-5.324826000000000281e-01,5.461359999999999826e-02
-2.154999999999999971e-02,-5.256558999999999537e-01,2.730679999999999913e-02
-2.150000000000000175e-02,-5.256558999999999537e-01,2.730679999999999913e-02
-2.145000000000000032e-02,-5.256558999999999537e-01,4.778690000000000021e-02
-2.140000000000000235e-02,-5.256558999999999537e-01,4.778690000000000021e-02
-2.135000000000000092e-02,-5.188291999999999904e-01,6.826699999999999435e-02
-2.129999999999999949e-02,-5.188291999999999904e-01,5.461359999999999826e-02
-2.125000000000000153e-02,-5.120025000000000270e-01,6.144029999999999631e-02
-2.120000000000000009e-02,-5.188291999999999904e-01,5.461359999999999826e-02
-2.115000000000000213e-02,-5.120025000000000270e-01,4.778690000000000021e-02
-2.110000000000000070e-02,-5.120025000000000270e-01,4.778690000000000021e-02
-2.104999999999999927e-02,-5.051757999999999527e-01,6.826699999999999435e-02
-2.100000000000000130e-02,-5.051757999999999527e-01,6.826699999999999435e-02
-2.095000000000000334e-02,-5.051757999999999527e-01,5.461359999999999826e-02
-2.090000000000000191e-02,-5.051757999999999527e-01,5.461359999999999826e-02
-2.085000000000000048e-02,-4.983490999999999893e-01,7.509369999999999934e-02
-2.079999999999999905e-02,-4.983490999999999893e-01,7.509369999999999934e-02
-2.075000000000000108e-02,-4.915223999999999704e-01,5.461359999999999826e-02
-2.070000000000000312e-02,-4.983490999999999893e-01,7.509369999999999934e-02
-2.065000000000000169e-02,-4.915223999999999704e-01,6.826699999999999435e-02
-2.060000000000000026e-02,-4.915223999999999704e-01,6.144029999999999631e-02
-2.055000000000000229e-02,-4.846957000000000071e-01,7.509369999999999934e-02
-2.050000000000000086e-02,-4.846957000000000071e-01,8.874709999999999543e-02
-2.045000000000000290e-02,-4.846957000000000071e-01,6.826699999999999435e-02
-2.040000000000000147e-02,-4.846957000000000071e-01,6.826699999999999435e-02
-2.035000000000000003e-02,-4.778689999999999882e-01,4.778690000000000021e-02
-2.030000000000000207e-02,-4.778689999999999882e-01,4.778690000000000021e-02
-2.025000000000000064e-02,-4.778689999999999882e-01,6.826699999999999435e-02
-2.020000000000000268e-02,-4.710422999999999694e-01,6.144029999999999631e-02
-2.015000000000000124e-02,-4.710422999999999694e-01,8.192040000000000433e-02
-2.009999999999999981e-02,-4.710422999999999694e-01,1.024004999999999915e-01
-2.005000000000000185e-02,-4.642156000000000060e-01,8.874709999999999543e-02
-2.000000000000000042e-02,-4.710422999999999694e-01,1.024004999999999915e-01
-1.995000000000000245e-02,-4.642156000000000060e-01,9.557380000000000042e-02
-1.990000000000000102e-02,-4.642156000000000060e-01,8.874709999999999543e-02
-1.984999999999999959e-02,-4.573888999999999871e-01,1.024004999999999915e-01
-1.980000000000000163e-02,-4.573888999999999871e-01,9.557380000000000042e-02
-1.975000000000000019e-02,-4.573888999999999871e-01,1.092271999999999965e-01
-1.970000000000000223e-02,-4.573888999999999871e-01,9.557380000000000042e-02
-1.965000000000000080e-02,-4.505621999999999683e-01,1.092271999999999965e-01
-1.959999999999999937e-02,-4.505621999999999683e-01,1.092271999999999965e-01
-1.955000000000000140e-02,-4.437355000000000049e-01,1.092271999999999965e-01
-1.949999999999999997e-02,-4.505621999999999683e-01,1.024004999999999915e-01
-1.945000000000000201e-02,-4.437355000000000049e-01,9.557380000000000042e-02
-1.940000000000000058e-02,-4.437355000000000049e-01,9.557380000000000042e-02
-1.934999999999999915e-02,-4.369087999999999861e-01,1.092271999999999965e-01
-1.930000000000000118e-02,-4.369087999999999861e-01,1.092271999999999965e-01
-1.925000000000000322e-02,-4.369087999999999861e-01,1.160539000000000015e-01
-1.920000000000000179e-02,-4.369087999999999861e-01,1.024004999999999915e-01
-1.915000000000000036e-02,-4.300820999999999672e-01,1.297072999999999976e-01
-1.910000000000000239e-02,-4.300820999999999672e-01,1.297072999999999976e-01
-1.905000000000000096e-02,-4.232554000000000038e-01,1.092271999999999965e-01
-1.900000000000000300e-02,-4.232554000000000038e-01,1.092271999999999965e-01
-1.895000000000000157e-02,-4.232554000000000038e-01,1.365339999999999887e-01
-1.890000000000000013e-02,-4.232554000000000038e-01,1.365339999999999887e-01
-1.885000000000000217e-02,-4.164286999999999850e-01,1.160539000000000015e-01
-1.880000000000000074e-02,-4.164286999999999850e-01,1.160539000000000015e-01
-1.875000000000000278e-02,-4.164286999999999850e-01,1.160539000000000015e-01
-1.870000000000000134e-02,-4.164286999999999850e-01,1.160539000000000015e-01
-1.864999999999999991e-02,-4.096019999999999661e-01,1.297072999999999976e-01
-1.860000000000000195e-02,-4.096019999999999661e-01,1.228805999999999926e-01
-1.855000000000000052e-02,-4.027753000000000028e-01,1.365339999999999887e-01
-1.850000000000000255e-02,-4.096019999999999661e-01,1.365339999999999887e-01
-1.845000000000000112e-02,-4.027753000000000028e-01,1.228805999999999926e-01
-1.839999999999999969e-02,-4.027753000000000028e-01,1.297072999999999976e-01
-1.835000000000000173e-02,-3.959485999999999839e-01,1.365339999999999887e-01
-1.830000000000000029e-02,-3.959485999999999839e-01,1.365339999999999887e-01
-1.825000000000000233e-02,-3.959485999999999839e-01,1.297072999999999976e-01
-1.820000000000000090e-02,-3.959485999999999839e-01,1.297072999999999976e-01
-1.814999999999999947e-02,-3.891218999999999650e-01,1.433607000000000076e-01
-1.810000000000000150e-02,-3.891218999999999650e-01,1.297072999999999976e-01
-1.805000000000000007e-02,-3.891218999999999650e-01,1.433607000000000076e-01
-1.800000000000000211e-02,-3.891218999999999650e-01,1.501873999999999987e-01
-1.795000000000000068e-02,-3.822952000000000017e-01,1.365339999999999887e-01
-1.789999999999999925e-02,-3.754684999999999828e-01,1.365339999999999887e-01
-1.785000000000000128e-02,-3.822952000000000017e-01,1.501873999999999987e-01
-1.779999999999999985e-02,-3.822952000000000017e-01,1.433607000000000076e-01
-1.775000000000000189e-02,-3.891218999999999650e-01,1.365339999999999887e-01
-1.770000000000000046e-02,-3.891218999999999650e-01,1.501873999999999987e-01
-1.764999999999999902e-02,-3.959485999999999839e-01,1.365339999999999887e-01
-1.760000000000000106e-02,-3.959485999999999839e-01,1.433607000000000076e-01
-1.755000000000000310e-02,-4.027753000000000028e-01,1.501873999999999987e-01
-1.750000000000000167e-02,-3.959485999999999839e-01,1.365339999999999887e-01
-1.745000000000000023e-02,-4.027753000000000028e-01,1.297072999999999976e-01
-1.740000000000000227e-02,-4.027753000000000028e-01,1.297072999999999976e-01
-1.735000000000000084e-02,-4.096019999999999661e-01,1.160539000000000015e-01
-1.730000000000000288e-02,-4.027753000000000028e-01,1.297072999999999976e-01
-1.725000000000000144e-02,-4.164286999999999850e-01,1.228805999999999926e-01
-1.720000000000000001e-02,-4.164286999999999850e-01,1.297072999999999976e-01
-1.714999999999999858e-02,-4.164286999999999850e-01,1.160539000000000015e-01
-1.710000000000000062e-02,-4.164286999999999850e-01,1.228805999999999926e-01
-1.705000000000000265e-02,-4.232554000000000038e-01,1.297072999999999976e-01
-1.700000000000000122e-02,-4.232554000000000038e-01,1.160539000000000015e-01
-1.694999999999999979e-02,-4.300820999999999672e-01,1.228805999999999926e-01
-1.690000000000000183e-02,-4.300820999999999672e-01,1.228805999999999926e-01
-1.685000000000000039e-02,-4.369087999999999861e-01,1.092271999999999965e-01
-1.680000000000000243e-02,-4.300820999999999672e-01,9.557380000000000042e-02
-1.675000000000000100e-02,-4.369087999999999861e-01,1.092271999999999965e-01
-1.669999999999999957e-02,-4.369087999999999861e-01,1.092271999999999965e-01
-1.665000000000000160e-02,-4.437355000000000049e-01,1.024004999999999915e-01
-1.660000000000000017e-02,-4.437355000000000049e-01,8.874709999999999543e-02
-1.655000000000000221e-02,-4.505621999999999683e-01,1.092271999999999965e-01
-1.650000000000000078e-02,-4.437355000000000049e-01,9.557380000000000042e-02
-1.644999999999999934e-02,-4.505621999999999683e-01,1.024004999999999915e-01
-1.640000000000000138e-02,-4.505621999999999683e-01,1.092271999999999965e-01
-1.635000000000000342e-02,-4.573888999999999871e-01,8.874709999999999543e-02
-1.630000000000000199e-02,-4.573888999999999871e-01,8.874709999999999543e-02
-1.625000000000000056e-02,-4.642156000000000060e-01,9.557380000000000042e-02
-1.619999999999999912e-02,-4.573888999999999871e-01,8.874709999999999543e-02
-1.615000000000000116e-02,-4.642156000000000060e-01,8.192040000000000433e-02
-1.610000000000000320e-02,-4.642156000000000060e-01,8.192040000000000433e-02
-1.605000000000000177e-02,-4.710422999999999694e-01,7.509369999999999934e-02
-1.600000000000000033e-02,-4.710422999999999694e-01,7.509369999999999934e-02
-1.594999999999999890e-02,-4.778689999999999882e-01,9.557380000000000042e-02
-1.590000000000000094e-02,-4.710422999999999694e-01,8.192040000000000433e-02
-1.585000000000000298e-02,-4.778689999999999882e-01,9.557380000000000042e-02
-1.580000000000000154e-02,-4.778689999999999882e-01,9.557380000000000042e-02
-1.575000000000000011e-02,-4.846957000000000071e-01,7.509369999999999934e-02
-1.569999999999999868e-02,-4.846957000000000071e-01,7.509369999999999934e-02
-1.565000000000000072e-02,-4.915223999999999704e-01,6.826699999999999435e-02
-1.560000000000000102e-02,-4.915223999999999704e-01,8.192040000000000433e-02
-1.555000000000000132e-02,-4.983490999999999893e-01,5.461359999999999826e-02
-1.550000000000000162e-02,-4.915223999999999704e-01,5.461359999999999826e-02
-1.545000000000000019e-02,-4.983490999999999893e-01,7.509369999999999934e-02
-1.540000000000000049e-02,-4.983490999999999893e-01,7.509369999999999934e-02
-1.535000000000000080e-02,-5.051757999999999527e-01,5.461359999999999826e-02
-1.530000000000000110e-02,-5.051757999999999527e-01,6.144029999999999631e-02
-1.525000000000000140e-02,-5.120025000000000270e-01,6.826699999999999435e-02
-1.520000000000000170e-02,-5.051757999999999527e-01,6.144029999999999631e-02
-1.515000000000000027e-02,-5.120025000000000270e-01,6.826699999999999435e-02
-1.510000000000000057e-02,-5.120025000000000270e-01,6.826699999999999435e-02
-1.505000000000000088e-02,-5.188291999999999904e-01,5.461359999999999826e-02
-1.500000000000000118e-02,-5.188291999999999904e-01,5.461359999999999826e-02
-1.495000000000000148e-02,-5.188291999999999904e-01,4.096020000000000216e-02
-1.490000000000000005e-02,-5.188291999999999904e-01,5.461359999999999826e-02
-1.485000000000000035e-02,-5.256558999999999537e-01,4.778690000000000021e-02
-1.480000000000000066e-02,-5.256558999999999537e-01,4.778690000000000021e-02
-1.475000000000000096e-02,-5.324826000000000281e-01,3.413349999999999718e-02
-1.470000000000000126e-02,-5.256558999999999537e-01,4.778690000000000021e-02
-1.465000000000000156e-02,-5.324826000000000281e-01,4.096020000000000216e-02
-1.460000000000000013e-02,-5.324826000000000281e-01,3.413349999999999718e-02
-1.455000000000000043e-02,-5.393092999999999915e-01,4.778690000000000021e-02
-1.450000000000000074e-02,-5.393092999999999915e-01,4.096020000000000216e-02
-1.445000000000000104e-02,-5.461359999999999548e-01,4.778690000000000021e-02
-1.440000000000000134e-02,-5.461359999999999548e-01,4.096020000000000216e-02
-1.435000000000000164e-02,-5.461359999999999548e-01,2.730679999999999913e-02
-1.430000000000000021e-02,-5.461359999999999548e-01,4.096020000000000216e-02
-1.425000000000000051e-02,-5.529627000000000292e-01,3.413349999999999718e-02
-1.420000000000000082e-02,-5.529627000000000292e-01,4.096020000000000216e-02
-1.415000000000000112e-02,-5.597893999999999926e-01,2.048010000000000108e-02
-1.410000000000000142e-02,-5.529627000000000292e-01,2.048010000000000108e-02
-1.405000000000000172e-02,-5.597893999999999926e-01,3.413349999999999718e-02
-1.400000000000000029e-02,-5.597893999999999926e-01,3.413349999999999718e-02
-1.395000000000000059e-02,-5.666160999999999559e-01,1.365339999999999956e-02
-1.390000000000000090e-02,-5.597893999999999926e-01,6.826699999999999782e-03
-1.385000000000000120e-02,-5.734428000000000303e-01,1.365339999999999956e-02
-1.380000000000000150e-02,-5.666160999999999559e-01,2.048010000000000108e-02
-1.375000000000000007e-02,-5.734428000000000303e-01,2.730679999999999913e-02
-1.370000000000000037e-02,-5.734428000000000303e-01,2.048010000000000108e-02
-1.365000000000000067e-02,-5.802694999999999936e-01,6.826699999999999782e-03
-1.360000000000000098e-02,-5.802694999999999936e-01,2.048010000000000108e-02
-1.355000000000000128e-02,-5.870961999999999570e-01,0.000000000000000000e+00
-1.350000000000000158e-02,-5.802694999999999936e-01,6.826699999999999782e-03
-1.345000000000000015e-02,-5.870961999999999570e-01,1.365339999999999956e-02
-1.340000000000000045e-02,-5.870961999999999570e-01,2.048010000000000108e-02
-1.335000000000000075e-02,-5.939229000000000314e-01,6.826699999999999782e-03
-1.330000000000000106e-02,-5.939229000000000314e-01,6.826699999999999782e-03
-1.325000000000000136e-02,-5.939229000000000314e-01,0.000000000000000000e+00
-1.320000000000000166e-02,-5.939229000000000314e-01,6.826699999999999782e-03
-1.315000000000000023e-02,-6.007495999999999947e-01,0.000000000000000000e+00
-1.310000000000000053e-02,-6.007495999999999947e-01,6.826699999999999782e-03
-1.305000000000000084e-02,-6.075762999999999581e-01,0.000000000000000000e+00
-1.300000000000000114e-02,-6.075762999999999581e-01,0.000000000000000000e+00
-1.295000000000000144e-02,-6.075762999999999581e-01,-6.826699999999999782e-03
-1.290000000000000001e-02,-6.075762999999999581e-01,-1.365339999999999956e-02
-1.285000000000000031e-02,-6.144030000000000324e-01,-6.826699999999999782e-03
-1.280000000000000061e-02,-6.075762999999999581e-01,0.000000000000000000e+00
-1.275000000000000092e-02,-6.212296999999999958e-01,-6.826699999999999782e-03
-1.270000000000000122e-02,-6.144030000000000324e-01,-1.365339999999999956e-02
-1.265000000000000152e-02,-6.212296999999999958e-01,-6.826699999999999782e-03
-1.260000000000000009e-02,-6.212296999999999958e-01,-6.826699999999999782e-03
-1.255000000000000039e-02,-6.280563999999999591e-01,-2.048010000000000108e-02
-1.250000000000000069e-02,-6.280563999999999591e-01,-1.365339999999999956e-02
-1.245000000000000100e-02,-6.280563999999999591e-01,-2.730679999999999913e-02
-1.240000000000000130e-02,-6.280563999999999591e-01,-1.365339999999999956e-02
-1.235000000000000160e-02,-6.348831000000000335e-01,-2.048010000000000108e-02
-1.230000000000000017e-02,-6.348831000000000335e-01,-1.365339999999999956e-02
-1.225000000000000047e-02,-6.417097999999999969e-01,-2.730679999999999913e-02
-1.220000000000000077e-02,-6.417097999999999969e-01,-1.365339999999999956e-02
-1.215000000000000108e-02,-6.485364999999999602e-01,-2.730679999999999913e-02
-1.210000000000000138e-02,-6.417097999999999969e-01,-2.048010000000000108e-02
-1.204999999999999995e-02,-6.485364999999999602e-01,6.826699999999999782e-03
-1.200000000000000025e-02,-6.485364999999999602e-01,1.365339999999999956e-02
-1.195000000000000055e-02,-6.553632000000000346e-01,0.000000000000000000e+00
-1.190000000000000085e-02,-6.485364999999999602e-01,0.000000000000000000e+00
-1.185000000000000116e-02,-6.553632000000000346e-01,-2.048010000000000108e-02
-1.180000000000000146e-02,-6.553632000000000346e-01,-2.048010000000000108e-02
-1.175000000000000003e-02,-6.621898999999999980e-01,-4.778690000000000021e-02
-1.170000000000000033e-02,-6.621898999999999980e-01,-4.096020000000000216e-02
-1.165000000000000063e-02,-6.621898999999999980e-01,-3.413349999999999718e-02
-1.160000000000000094e-02,-6.621898999999999980e-01,-3.413349999999999718e-02
-1.155000000000000124e-02,-6.690165999999999613e-01,-5.461359999999999826e-02
-1.150000000000000154e-02,-6.690165999999999613e-01,-4.778690000000000021e-02
-1.145000000000000011e-02,-6.758432999999999247e-01,-6.144029999999999631e-02
-1.140000000000000041e-02,-6.690165999999999613e-01,-6.826699999999999435e-02
-1.135000000000000071e-02,-6.758432999999999247e-01,-6.144029999999999631e-02
-1.130000000000000102e-02,-6.758432999999999247e-01,-5.461359999999999826e-02
-1.125000000000000132e-02,-6.826699999999999990e-01,-6.826699999999999435e-02
-1.119999999999999989e-02,-6.826699999999999990e-01,-6.826699999999999435e-02
-1.115000000000000019e-02,-6.826699999999999990e-01,-4.778690000000000021e-02
-1.110000000000000049e-02,-6.894966999999999624e-01,-4.778690000000000021e-02
-1.105000000000000079e-02,-6.894966999999999624e-01,-6.826699999999999435e-02
-1.100000000000000110e-02,-6.894966999999999624e-01,-6.826699999999999435e-02
-1.095000000000000140e-02,-6.963233999999999257e-01,-6.144029999999999631e-02
-1.089999999999999997e-02,-6.963233999999999257e-01,-6.144029999999999631e-02
-1.085000000000000027e-02,-7.031501000000000001e-01,-5.461359999999999826e-02
-1.080000000000000057e-02,-6.963233999999999257e-01,-6.826699999999999435e-02
-1.075000000000000087e-02,-7.031501000000000001e-01,-5.461359999999999826e-02
-1.070000000000000118e-02,-7.031501000000000001e-01,-6.144029999999999631e-02
-1.065000000000000148e-02,-7.099767999999999635e-01,-7.509369999999999934e-02
-1.060000000000000005e-02,-7.099767999999999635e-01,-7.509369999999999934e-02
-1.055000000000000035e-02,-7.168034999999999268e-01,-7.509369999999999934e-02
-1.050000000000000065e-02,-7.099767999999999635e-01,-7.509369999999999934e-02
-1.045000000000000095e-02,-7.168034999999999268e-01,-6.826699999999999435e-02
-1.040000000000000126e-02,-7.168034999999999268e-01,-6.144029999999999631e-02
-1.034999999999999983e-02,-7.236302000000000012e-01,-8.192040000000000433e-02
-1.030000000000000013e-02,-7.236302000000000012e-01,-8.874709999999999543e-02
-1.025000000000000043e-02,-7.236302000000000012e-01,-7.509369999999999934e-02
-1.020000000000000073e-02,-7.236302000000000012e-01,-7.509369999999999934e-02
-1.015000000000000104e-02,-7.304568999999999646e-01,-8.192040000000000433e-02
-1.010000000000000134e-02,-7.304568999999999646e-01,-8.192040000000000433e-02
-1.004999999999999991e-02,-7.372835999999999279e-01,-9.557380000000000042e-02
-1.000000000000000021e-02,-7.304568999999999646e-01,-8.874709999999999543e-02
-9.950000000000000511e-03,-7.372835999999999279e-01,-8.192040000000000433e-02
-9.900000000000000813e-03,-7.372835999999999279e-01,-8.192040000000000433e-02
-9.850000000000001116e-03,-7.441103000000000023e-01,-9.557380000000000042e-02
-9.800000000000001418e-03,-7.441103000000000023e-01,-1.024004999999999915e-01
-9.749999999999999986e-03,-7.441103000000000023e-01,-8.874709999999999543e-02
-9.700000000000000289e-03,-7.441103000000000023e-01,-9.557380000000000042e-02
-9.650000000000000591e-03,-7.509369999999999656e-01,-1.024004999999999915e-01
-9.600000000000000894e-03,-7.509369999999999656e-01,-9.557380000000000042e-02
-9.550000000000001196e-03,-7.509369999999999656e-01,-8.874709999999999543e-02
-9.500000000000001499e-03,-7.509369999999999656e-01,-8.874709999999999543e-02
-9.450000000000000067e-03,-7.577636999999999290e-01,-1.024004999999999915e-01
-9.400000000000000369e-03,-7.577636999999999290e-01,-1.160539000000000015e-01
-9.350000000000000672e-03,-7.645904000000000034e-01,-1.024004999999999915e-01
-9.299999999999999239e-03,-7.645904000000000034e-01,-9.557380000000000042e-02
-9.250000000000001277e-03,-7.645904000000000034e-01,-1.160539000000000015e-01
-9.199999999999999845e-03,-7.645904000000000034e-01,-1.092271999999999965e-01
-9.150000000000001882e-03,-7.714170999999999667e-01,-1.160539000000000015e-01
-9.100000000000000450e-03,-7.782437999999999301e-01,-1.092271999999999965e-01
-9.049999999999999017e-03,-7.714170999999999667e-01,-1.160539000000000015e-01
-9.000000000000001055e-03,-7.714170999999999667e-01,-1.092271999999999965e-01
-8.949999999999999623e-03,-7.782437999999999301e-01,-1.160539000000000015e-01
-8.900000000000001660e-03,-7.782437999999999301e-01,-1.092271999999999965e-01
-8.850000000000000228e-03,-7.850705000000000044e-01,-1.160539000000000015e-01
-8.800000000000002265e-03,-7.850705000000000044e-01,-1.160539000000000015e-01
-8.750000000000000833e-03,-7.850705000000000044e-01,-1.297072999999999976e-01
-8.699999999999999400e-03,-7.850705000000000044e-01,-1.228805999999999926e-01
-8.650000000000001438e-03,-7.918971999999999678e-01,-1.297072999999999976e-01
-8.600000000000000006e-03,-7.918971999999999678e-01,-1.365339999999999887e-01
-8.550000000000002043e-03,-7.918971999999999678e-01,-1.228805999999999926e-01
-8.500000000000000611e-03,-7.918971999999999678e-01,-1.365339999999999887e-01
-8.449999999999999178e-03,-7.987238999999999312e-01,-1.160539000000000015e-01
